Aech,Cpla,Dqua,Hsal,Obir,Orug,Sinv,Aech_baseMean,Aech_log2FoldChange,Aech_pvalue,Aech_padj,Cpla_baseMean,Cpla_log2FoldChange,Cpla_pvalue,Cpla_padj,Dqua_baseMean,Dqua_log2FoldChange,Dqua_pvalue,Dqua_padj,Hsal_baseMean,Hsal_log2FoldChange,Hsal_pvalue,Hsal_padj,Orug_baseMean,Orug_log2FoldChange,Orug_pvalue,Orug_padj,Obir_baseMean,Obir_log2FoldChange,Obir_pvalue,Obir_padj,Sinv_baseMean,Sinv_log2FoldChange,Sinv_pvalue,Sinv_padj
Aech|LOC105148562,Cpla|SGF58360,Dqua|LOC106741651,Hsal|LOC105181273,Obir|LOC105283637,Orug|SGF63782,Sinv|LOC105197115,2095.69334575645,0.335587887113598,0.129677170361544,0.30366427374211497,342.91980864217004,0.172606937261227,0.0534320319017289,0.113879579497579,2206.79973071321,0.335905551263832,0.326756634264599,0.684731328685465,506.76232475023807,0.213696084209126,0.40629626813586495,0.9099640066278809,472.48754102625395,0.32524416968813596,0.00025632148287947404,0.00153731933370281,1231.11985560842,0.00795428468218525,0.958843781824822,0.990861577516388,691.915371119124,0.0653920437650264,0.29983368215759304,0.46255646037106396
Aech|LOC105148551,Cpla|SGF60328,Dqua|LOC106745302,Hsal|LOC105191741,Obir|LOC105282367,Orug|SGF63927,Sinv|LOC105199494,809.1949147012358,-0.297394011077878,0.112468039664145,0.27657055132751696,404.901444129197,0.0419897937985414,0.57763960881057,0.701073218264353,1550.75839417051,0.20178287972741601,0.18858144940344101,0.5423514452414641,1161.77908759583,0.061054449406075,0.56099421908539,0.946964043229347,640.893634998876,0.27133883923888,0.00613875296135547,0.0216278486172831,1403.53107910261,0.0376664592887465,0.8059424473172601,0.9522408991335441,419.615628028706,0.155394435947515,0.0675790622018411,0.15203080240715
Aech|LOC105143535,Cpla|SGF65339,Dqua|LOC106748418,Hsal|LOC105186593,Obir|LOC105281584,Orug|SGF82646,Sinv|LOC105200677,474.679339100234,0.174306652321975,0.35493141939531697,0.570538452895991,194.040538364656,0.20677377974467798,0.0606658975952397,0.125760157229687,410.483973410263,0.0132168279041551,0.937987238637514,0.9807197019932951,211.314968459888,0.059430456494004996,0.512465686390715,0.941747148431312,156.204975852849,0.37991240701515994,0.00108701144430761,0.00518067942527961,1320.48604902483,0.10691613914543198,0.496994184377841,0.810881204041335,202.03314689252102,-0.159441092282634,0.0375489586928341,0.09514015193416002
Aech|LOC105148549,Cpla|SGF57564,Dqua|LOC106745303,Hsal|LOC105191743,Obir|LOC105282361,Orug|SGF64493,Sinv|LOC105199493,6315.582829012679,-0.49681182211441294,0.00260801829778667,0.0165319468393946,2716.4056690266198,0.21815898228144298,0.000497973492763639,0.00234055799865789,33220.8345445556,0.0149359179819987,0.9482275818842679,0.982414522585437,1535.78106463689,0.0316840638729596,0.7763336351490441,0.970503470230037,4066.56628393133,0.207807750816099,0.0556621789379375,0.126872155697789,9365.21960112898,0.0505387292990788,0.7226493917175301,0.9234110670977141,1511.43099972532,0.136814375168459,0.0169853217790841,0.0502391460334538
Aech|LOC105148543,Cpla|SGF57619,Dqua|LOC106745285,Hsal|LOC105191737,Obir|LOC105282366,Orug|SGF61982,Sinv|LOC105204356,3651.4337834310295,0.0717631533523122,0.5597389979030519,0.7410501498547309,2096.36829699371,0.0450700266036291,0.426348021092716,0.567729543967758,4121.56676017141,-0.378981462051474,0.17104142567194,0.520741230694762,786.5799335938901,0.06345998522165901,0.49134907422782204,0.936917133639856,1885.30900642888,0.0600634028301228,0.657321841500977,0.767306495841455,7213.97423836652,0.0974069421667865,0.440589885423936,0.778296796263609,814.630078701737,-0.21910037630743304,0.00554860788986796,0.0201865373558889
Aech|LOC105148542,Cpla|SGF47949,Dqua|LOC106745287,Hsal|LOC105191736,Obir|LOC105282362,Orug|SGF71088,Sinv|LOC105195894,10850.1238865178,-0.402477514735823,0.18684149097104105,0.3827086197853711,3800.1878648421794,-0.0916858691857615,0.15481451092473902,0.26356035972062497,46333.123714050096,-0.327824408554653,0.20130990921777103,0.5560452442470339,2873.7228782716697,0.0496705558394413,0.546116911189125,0.9459354872823059,2549.82675228423,0.17874003957440102,0.16330600738912898,0.288492625721656,5632.53616110536,-0.21731587003251396,0.11424755228936899,0.43307766012902504,899.745894315291,-0.127781022356484,0.43560503731024697,0.598895538894979
Aech|LOC105150738,Cpla|SGF50977,Dqua|LOC106745313,Hsal|LOC105191735,Obir|LOC105282370,Orug|SGF81966,Sinv|LOC105205308,1365.04679599919,-0.38098009433456304,0.16235402732881798,0.351348904607688,1086.97534698605,0.525172784246971,3.8812333288323097e-16,7.05140480806188e-14,2638.13576815213,-0.34403396389369206,0.169139120806585,0.518173802881271,268.556824194721,0.2462325002256,0.24104232064288603,0.859579646030395,429.324104786909,0.26866423273171003,0.0068318918768593894,0.0236472753522624,502.54583429357695,-0.0862490053858533,0.610444219975164,0.8734780633086509,376.10276670191496,-0.0446068399881294,0.6098254502318621,0.7457976658712192
Aech|LOC105154850,Cpla|SGF56844,Dqua|LOC106749196,Hsal|LOC105180695,Obir|LOC105282947,Orug|SGF69618,Sinv|LOC105195022,3593.49440964721,-0.458569591673499,0.0138650893233331,0.0617431571833616,634.763860302585,0.10298046425660198,0.101890211947125,0.18973537365344398,2950.1149108295194,0.30613968769426697,0.23158228844342701,0.594450437344484,352.390522365187,0.226242856025297,0.0282508562987131,0.549360720949821,886.146721667458,0.13842091261321,0.396703298619925,0.547624235348168,928.758946165593,0.23961088967556599,0.162026054130931,0.516740254261681,253.23309024131,0.0606532399150276,0.34491212557507106,0.509682385073675
Aech|LOC105154851,Cpla|SGF50498,Dqua|LOC106749195,Hsal|LOC105180694,Obir|LOC105282939,Orug|SGF61169,Sinv|LOC105195023,337.013633641566,0.282965773697822,0.274839135154062,0.4880882555389099,288.080327457056,0.328842088791001,8.5017885870019e-05,0.000516190428733522,873.589121727498,-0.118581926221956,0.584701817582778,0.8344808740554279,91.5213504668656,0.00868679092514855,0.9542999635530551,0.9963491784112499,111.073575438659,0.39386972078140503,0.0152178757898628,0.0453471164856273,1179.6600625111,0.235417036568517,0.175279455722888,0.532908123377595,101.16082300659401,-0.050404235312361996,0.606484291318937,0.7431748324592479
Aech|LOC105154858,Cpla|SGF48329,Dqua|LOC106745384,Hsal|LOC105186135,Obir|LOC105282897,Orug|SGF73451,Sinv|LOC105195021,14047.267571212,0.290262037260779,0.13767678795285299,0.316253445553347,1500.3603338247501,0.0923847614182237,0.155267960752058,0.26414192938984604,1863.75685349751,-0.0189220353086396,0.9309289297514771,0.9785380288623191,888.123177318321,0.0185031319977546,0.8320939010838001,0.98144144200023,1254.2838069582401,0.20647339591503897,0.00224745720324995,0.009446811777660609,3911.9218850151897,-0.0599498912156153,0.6929162523822221,0.910401545242728,762.424257616042,-0.0529528228064699,0.39035865659778796,0.5550867324172131
Aech|LOC105154855,Cpla|SGF49487,Dqua|LOC106749128,Hsal|LOC105186698,Obir|LOC105283745,Orug|SGF74072,Sinv|LOC105194971,436.467358187361,0.0476226849138861,0.765958569434647,0.877691033597077,2756.2104026174898,0.11124486202958,0.0873001698259835,0.16806557622660095,6417.630454237479,0.0640752055938345,0.7592301151170892,0.9142486096566659,1549.31258476008,-0.125239476849527,0.0615826779975839,0.6689782550356271,1144.31606978261,0.199277744606802,0.00166177369386375,0.0073806749443927795,3437.56972817536,-0.271743844310494,0.0366525936634539,0.22319378010988394,1256.5095045522,0.0850229476789866,0.136516230533428,0.260086772591026
Aech|LOC105144993,Cpla|SGF64774,Dqua|LOC106745347,Hsal|LOC105186113,Obir|LOC105284457,Orug|SGF72808,Sinv|LOC105201335,1966.9839775790801,-0.117546537339157,0.464476510390661,0.668799252207129,661.200370291923,-0.223253902789859,0.0075531101865809296,0.0230672711184691,1050.5732307141802,0.0433060600678501,0.7607359767620121,0.914733913626347,386.9676451433701,0.0245135941426917,0.843170213605069,0.9847341637399409,814.139161444224,-0.00224737952961501,0.9751489302572809,0.9824081146144809,4469.02998412324,0.129397590145275,0.537263131871677,0.833127584689698,750.922577805897,0.0646629164195061,0.191365604462204,0.33568808205071693
Aech|LOC105144009,Cpla|SGF48488,Dqua|LOC106745350,Hsal|LOC105185485,Obir|LOC105284466,Orug|SGF84152,Sinv|LOC105206001,5879.81366982657,-0.670896305134302,0.0104578570375252,0.0493583026387497,2292.95957449436,0.170939514911432,0.007222769943101771,0.0222122119929894,9647.57618312267,-0.41318470925897294,0.0653085885139418,0.340087434232765,712.735544328579,0.335901847340291,0.0833734742422747,0.730519127194359,1338.9912423850399,0.158659029024938,0.24680071145722798,0.391466285720206,9089.21892479064,-0.204458394377017,0.127093162138534,0.45775226622797,646.5939256100789,-0.0299947433998861,0.771960777897445,0.861137236473067
Aech|LOC105144015,Cpla|SGF52150,Dqua|LOC106750221,Hsal|LOC105190787,Obir|LOC105284465,Orug|SGF60155,Sinv|LOC105195036,333.691541712685,0.200381402284422,0.3910382732034071,0.604915747340677,969.715121771001,0.11520302799723402,0.23830408574819698,0.36798596481831797,1395.03010023279,0.0352221066438516,0.8502429499894641,0.95029357477888,312.361493135218,0.238940916018767,0.0490898334587933,0.619091812148097,1260.99009415783,0.329938172061909,0.00198238664098392,0.008526343023923,14792.8605524179,0.175164319357053,0.16261783872426,0.516740254261681,552.983062197725,0.0349760180892286,0.516728302744521,0.672375336317695
Aech|LOC105143992,Cpla|SGF47411,Dqua|LOC106749261,Hsal|LOC105180690,Obir|LOC105284513,Orug|SGF69393,Sinv|LOC105192927,1460.69773611835,0.21488345770418,0.336577867174685,0.552893693523719,1052.47743900537,0.199036006207962,0.00770299884323485,0.0234046304904548,3510.3043833694105,0.134406299571175,0.542081334614247,0.813247923639572,751.809257229601,-0.0843166808170262,0.47494366559048706,0.9337078902109541,1353.53582069208,0.26291879590591,0.0309616993334983,0.0795707259365653,3699.8111094907704,0.258522909036159,0.0860817413512869,0.372039018969348,844.1970873078141,-0.139467360722914,0.0163447714188174,0.0487584362652833
Aech|LOC105152620,Cpla|SGF56048,Dqua|LOC106749119,Hsal|LOC105186701,Obir|LOC105275640,Orug|SGF82940,Sinv|LOC105204935,288.783065727322,-0.559617147864151,0.00124952874165972,0.00899779052603813,413.486299885814,0.0711710340053936,0.375637252209368,0.51827042167841,1384.7156443181698,0.103098992941595,0.5571519551502471,0.818996543266494,215.653249901708,0.20372677451195198,0.0369270239589026,0.5752976245708079,338.030323916699,-0.0893650589356478,0.44285343800376503,0.590055316005368,2067.17757524763,0.166323713124196,0.235986667136124,0.610071297518044,502.152730344776,-0.0696428653991651,0.254038862439951,0.41076689571137703
Aech|LOC105144004,Cpla|SGF47104,Dqua|LOC106749258,Hsal|LOC105180691,Obir|LOC105284482,Orug|SGF63694,Sinv|LOC105201336,302.658191054566,0.189394564722358,0.3326069498821789,0.548402132857634,2091.24771298424,-1.1790334393562099,1.8078826676431598e-08,3.503483653339e-07,1399.7653791882099,-0.00152571299695794,0.996073065866511,0.9984534243138181,3251.2513351241996,-0.155440569605743,0.261397082658302,0.866636493136341,1337.7895870753698,-1.94030353806879,4.77891121062781e-12,2.2740403911704399e-10,6433.0143030091795,-0.0918601572429141,0.59270799707015,0.864508287097486,106.826750158596,-0.171666636933083,0.226039624073469,0.378259184603109
Aech|LOC105144991,Cpla|SGF52006,Dqua|LOC106749259,Hsal|LOC105180688,Obir|LOC105284483,Orug|SGF61015,Sinv|LOC105201333,2056.9822325220307,0.4002415037800539,0.0291023631026794,0.10845113813088801,74.4825001299931,0.401057819492864,0.0235552694211446,0.0585909106113032,1475.91179603847,0.537090392845524,0.0131582144720205,0.148638004013559,194.93027076699502,0.0273337196902191,0.852447835366507,0.984874295397627,274.05627014445,0.0800510374259702,0.45305790221924497,0.599842649824244,889.7002609332291,0.116597495739403,0.45827725422313,0.78811646395348,205.495102714077,-0.027944389879608997,0.698616717090075,0.81195230968731
Aech|LOC105143530,Cpla|SGF54232,Dqua|LOC106747555,Hsal|LOC105186600,Obir|LOC105283106,Orug|SGF74360,Sinv|LOC105203102,979.647872019341,0.12266365448796,0.5420173569229321,0.7280023636712221,2398.34986466191,-0.26314457653277495,0.0017413217619649199,0.0067550699941979,1210.4566162925698,-0.292033792170709,0.114088159627071,0.44098832478809497,711.552515182197,-0.077455745069457,0.40225248682657105,0.907123246179701,467.92450673580396,-0.865030608027022,0.00037356081286968903,0.00211237751133936,3851.34420814146,-0.0406157010396152,0.764985005247347,0.9399099732652522,658.712829584418,-0.253351628617103,0.00542323338606774,0.0198190983347606
Aech|LOC105152462,Cpla|SGF64198,Dqua|LOC106748323,Hsal|LOC105187772,Obir|LOC105287741,Orug|SGF71058,Sinv|LOC105193266,1715.66133342719,0.6017198789141429,0.0107663078101034,0.05043389701713501,2020.71619626797,-1.27728392248547,3.80608392438995e-08,6.65876732006544e-07,3309.47390454787,0.19401305159995702,0.29738313800342797,0.658658199106283,1691.03057610707,-0.0055074373885347,0.972181125201492,0.9963491784112499,1417.11717021388,-1.99343226686065,6.605499117565481e-12,3.03812804398179e-10,29193.7227716773,-0.134478429389078,0.269431725835615,0.647113403908351,1516.7913707055402,-0.17950080876869198,0.0791880525366256,0.17155770131180498
Aech|LOC105152468,Cpla|SGF60741,Dqua|LOC106751864,Hsal|LOC105187127,Obir|LOC105276860,Orug|SGF69434,Sinv|LOC105193552,450.7976173206231,0.503251731952286,0.020163006303173,0.0821887690864305,83.2688620738013,0.7536356186906099,0.00959369179657733,0.0281009107997721,1859.4102114824802,0.6642581078760561,0.0046670628248997705,0.0809744232312184,33.2152656961244,-0.34543963931782,0.10100143002993599,0.758627644671932,33.1710090168051,-0.5575340406552171,0.0693938097679044,0.15093677294925,329.915368933075,-0.19061392446652597,0.23219519081094395,0.605474635193451,29.1214299101558,0.9472480306966609,0.000397514916478512,0.0021767824007433603
Aech|LOC105152470,Cpla|SGF65191,Dqua|LOC106751862,Hsal|LOC105187133,Obir|LOC105276859,Orug|SGF69326,Sinv|LOC105193353,1786.1084037848998,1.04918748349211,0.00302835572604023,0.018684515937534,1102.53496822086,-2.55154126895258,2.10825385320935e-10,7.56356084907083e-09,3114.37046527396,-0.519538009731755,0.059944710448712996,0.328261641012701,1807.8637663420398,-0.0858953616111789,0.571214936706134,0.9472668119676658,494.442347016206,-2.49282086796646,9.67436017739603e-10,2.7621210981954103e-08,7177.12965694227,-0.18101311784969001,0.34857967891051,0.712623276160909,276.276728198914,-0.860321002312042,3.5728377767797103e-16,2.01716466147354e-14
Aech|LOC105143527,Cpla|SGF50901,Dqua|LOC106747510,Hsal|LOC105186599,Obir|LOC105276266,Orug|SGF74926,Sinv|LOC105203103,99.24019348312521,-0.5956130363932429,0.0501357412060768,0.160807131434754,102.563192067839,0.192523963192343,0.153490634590028,0.26184131248047304,746.102366691425,0.0649491127852197,0.7613801813375649,0.914733913626347,148.792575306928,0.0260330015287753,0.795471401809805,0.975641101627568,95.97186768194571,0.146079314249353,0.323243744717883,0.474149316117779,36.143301756647894,0.17785255015739102,0.476370090127037,0.7976195048517309,56.1030801373927,0.22601340481075,0.110106224428571,0.22026663499121
Aech|LOC105152476,Cpla|SGF61010,Dqua|LOC106751869,Hsal|LOC105186767,Obir|LOC105276870,Orug|SGF60369,Sinv|LOC105195070,502.937170854945,0.621555589367317,0.010248770949458,0.0486302582323145,720.8095701724701,-1.53792458827244,1.70382074519422e-13,1.5884765644833802e-11,782.1018052194851,0.12950314956277498,0.7449252494964209,0.9085633919552351,1077.5443123742,-0.00825553374849312,0.9555078770991621,0.9963491784112499,401.83463312649695,-2.5110926507083797,6.927329486491341e-16,6.851264692129859e-14,1046.41903288607,-0.0940087924754082,0.7083575870431941,0.9173269868777559,106.244320147887,-0.9931539455793349,2.2056409689823105e-13,8.70478693098359e-12
Aech|LOC105152477,Cpla|SGF62729,Dqua|LOC106751871,Hsal|LOC105186766,Obir|LOC105276863,Orug|SGF71961,Sinv|LOC105195061,194.510370440243,0.6551550688226789,0.0360503284419705,0.12662826587719198,73.6477427526389,-2.12568011841309,7.991184463000741e-07,9.22684824336252e-06,798.4869521831081,0.32219377350216805,0.405041100383601,0.734952011443704,769.366185234587,-0.0808081916682645,0.599053208090181,0.9472668119676658,891.1385515716601,-2.06246420073849,1.37241843125921e-12,7.364338901352609e-11,5556.22508031653,-0.299496252729178,0.13661630368061098,0.474734662582356,506.74314474007895,-0.6940834088896629,2.9364751857954307e-09,5.61290202049769e-08
Aech|LOC105152478,Cpla|SGF52322,Dqua|LOC106751868,Hsal|LOC105186765,Obir|LOC105276864,Orug|SGF67898,Sinv|LOC105195053,264.68749981224204,0.5692381108886191,0.0376471874557639,0.13068461059742198,190.794482637795,-0.29536988594869,0.0389729864930273,0.0879856924633885,153.070405549494,0.56903823992259,0.115925111487759,0.44509626454648904,197.002021693403,-0.249936451327249,0.16170399908508098,0.8189760476403021,16.746320109826602,-2.5214378128663197,0.000102660523434394,0.00070387813348856,1002.4131376173401,-0.168483559034487,0.3686607762205129,0.7255841919411079,57.937256046815,-0.655948498254685,6.0727353660802e-05,0.000421977252360957
Aech|LOC105152485,Cpla|SGF53870,Dqua|LOC106751831,Hsal|LOC105185665,Obir|LOC105276873,Orug|SGF71242,Sinv|LOC105195029,240.535687483424,0.639616300699034,0.0108847564207057,0.05087679516274501,26.073625149102803,-1.68419636536463,4.1646051991087895e-05,0.000278380284323446,196.47476188781502,0.333079813341107,0.262770176935885,0.6298536566251459,69.3017100514666,-0.0405901018566518,0.8792804681452728,0.986441478479637,59.7741723900634,-0.273843050435655,0.485174094059362,0.627706428805256,326.58818411830504,-0.0336579781303351,0.8391665294563979,0.9605949002444271,47.26449393213571,0.0838278030199063,0.5454984538006189,0.695489142090805
Aech|LOC105143526,Cpla|SGF51222,Dqua|LOC106747514,Hsal|LOC105186598,Obir|LOC105276268,Orug|SGF61994,Sinv|LOC105203104,850.7417982933389,0.0714526998327653,0.732388320085497,0.8584612761153408,1635.05812152613,0.220528376960226,0.000314650382662639,0.00158454533500791,3291.93553618425,-0.311091320632291,0.104926633419602,0.422706818668959,272.927268357784,-0.0965313582998791,0.324174736899688,0.884770404431653,935.7577766781441,0.111168918821486,0.0428911120225742,0.10306944689941099,2703.30310693653,0.16953815753535598,0.234886338804423,0.60903084358798,1209.4256424323,-0.0761772216860878,0.20713654688747196,0.35602962498840296
